Date,AMD
2016-10-25,0.05103372909512395
2016-10-26,-0.028399479754478846
2016-10-27,-0.025001278194239335
2016-10-28,0.012578736937509456
2016-10-31,0.0041580392777204826
2016-11-01,-0.019553676743176384
2016-11-02,-0.04766243815246822
2016-11-03,-0.008915425984101966
2016-11-04,-0.021116903695663245
2016-11-07,0.05103372909512395
2016-11-08,0.0057306692280980846
2016-11-09,-0.008608366291577265
2016-11-10,-0.049525178569087704
2016-11-11,0.05103372909512395
2016-11-14,0.014837053259223996
2016-11-15,0.026164258718309817
2016-11-16,0.05103372909512395
2016-11-17,0.05103372909512395
2016-11-18,0.029122617116856535
2016-11-21,0.026063747004343923
2016-11-22,-0.028362651258438336
2016-11-23,0.012578852168584493
2016-11-25,-0.0034148845779447194
2016-11-28,0.006818147394925628
2016-11-29,0.01126142308706905
2016-11-30,-0.002242204705373685
2016-12-01,-0.049525178569087704
2016-12-02,0.016548768799335055
2016-12-05,0.017432233631837987
2016-12-06,0.05103372909512395
2016-12-07,0.011573049634201407
2016-12-08,0.05103372909512395
2016-12-09,0.0
2016-12-12,0.03235297826922737
2016-12-13,-0.013195322612600865
2016-12-14,0.0009483385072504869
2016-12-15,0.028960404891066358
2016-12-16,-0.018587878468638328
2016-12-19,0.026841034420163425
2016-12-20,0.04987680377546695
2016-12-21,-0.0034812881973602244
2016-12-22,0.011270176575732217
2016-12-23,-0.0017256654412140643
2016-12-27,0.04144354426918818
2016-12-28,-0.04403755634397026
2016-12-29,0.003457217035495021
2016-12-30,-0.021806358761810123
2017-01-03,0.007905192750934098
2017-01-04,0.0
2017-01-05,-0.016762680403870196
2017-01-06,0.007092221713653185
2017-01-09,0.014906026124528763
2017-01-10,-0.004361122668704178
2017-01-11,-0.021202188000719557
2017-01-12,-0.040078185265966036
2017-01-13,-0.016870156786178845
2017-01-17,-0.049525178569087704
2017-01-18,0.006091432053454601
2017-01-19,-0.011196010434165593
2017-01-20,-0.0020492278989438797
2017-01-23,0.016277047934775243
2017-01-24,0.05103372909512395
2017-01-25,-0.00865798569296559
2017-01-26,0.016291694254864063
2017-01-27,0.014157821640764947
2017-01-30,-0.0056391521965059145
2017-01-31,-0.02287990906181146
2017-02-01,0.05103372909512395
2017-02-02,0.018077674880852556
2017-02-03,-0.0032626425892956865
2017-02-06,0.05103372909512395
2017-02-07,-0.025261384249891113
2017-02-08,0.020112443602631046
2017-02-09,-0.010378176228804773
2017-02-10,0.011851979283810621
2017-02-13,-0.006649463259552846
2017-02-14,-0.017196651234096392
2017-02-15,0.003012047549885274
2017-02-16,-0.02512503065213403
2017-02-17,0.012260678114151397
2017-02-21,0.05103372909512395
2017-02-22,0.01980260859668314
2017-02-23,0.0027972020093997587
2017-02-24,-0.014064916261126256
2017-02-27,0.05103372909512395
2017-02-28,-0.049525178569087704
2017-03-01,0.03399375572754067
2017-03-02,-0.049525178569087704
2017-03-03,-0.049525178569087704
2017-03-06,0.0007671829297572136
2017-03-07,0.0007665948112751663
2017-03-08,0.012942706237990147
2017-03-09,0.008286273844749656
2017-03-10,0.04259086649855678
2017-03-13,0.026251943246244566
2017-03-14,-0.012685113773229013
2017-03-15,-0.00854712037723161
2017-03-16,-0.023888210377012865
2017-03-17,-0.011790840431581899
2017-03-20,0.05103372909512395
2017-03-21,-0.04111138383366169
2017-03-22,0.020058028181373002
2017-03-23,-0.022231135399780232
2017-03-24,-0.006547870127106147
2017-03-27,0.0
2017-03-28,-0.0007302102627987129
2017-03-29,0.001459887707614876
2017-03-30,0.024496912998547275
2017-03-31,0.03496859737123686
2017-04-03,0.00616652525774628
2017-04-04,-0.03333645449458032
2017-04-05,0.0007059815971845731
2017-04-06,-0.049525178569087704
2017-04-07,0.018664221632829735
2017-04-10,-0.031557845146145305
2017-04-11,0.0
2017-04-12,-0.026296963472840232
2017-04-13,-0.035903321570264594
2017-04-17,0.038251638324361945
2017-04-18,0.012432160808796921
2017-04-19,-0.0085304632713786
2017-04-20,0.020809961442147962
2017-04-21,-0.00842591412621835
2017-04-24,0.009950339569155722
2017-04-25,0.027048956222193946
2017-04-26,-0.00594796733796366
2017-04-27,0.015538606404026779
2017-04-28,-0.023775242750274192
2017-05-01,0.023775242750274234
2017-05-02,-0.049525178569087704
2017-05-03,0.006760107672591878
2017-05-04,-0.028308376538218456
2017-05-05,0.00887134443887568
2017-05-08,-0.01482969559128479
2017-05-09,0.013847930636267053
2017-05-10,0.05103372909512395
2017-05-11,0.02561894341808113
2017-05-12,0.01701792388580383
2017-05-15,0.014109567870067225
2017-05-16,0.05103372909512395
2017-05-17,-0.049525178569087704
2017-05-18,0.0071174611259955806
2017-05-19,0.011458928103666435
2017-05-22,-0.03296511310720478
2017-05-23,-0.013680068922315245
2017-05-24,0.0
2017-05-25,0.008230425919410872
2017-05-26,0.0018198784076674348
2017-05-30,0.010850005732616262
2017-05-31,0.006275206293588203
2017-06-01,-0.023509154715196632
2017-06-02,-0.0027485758715035573
2017-06-05,0.03071606986451739
2017-06-06,0.05103372909512395
2017-06-07,0.028678768710787166
2017-06-08,0.04114500529586346
2017-06-09,-0.049255380822350134
2017-06-12,-0.015593223726277892
2017-06-13,-0.01081092553566944
2017-06-14,-0.016013791547436786
2017-06-15,-0.0232069247953907
2017-06-16,-0.0052310860973346284
2017-06-19,0.04194031241848948
2017-06-20,0.05103372909512395
2017-06-21,0.05103372909512395
2017-06-22,0.02821065618975865
2017-06-23,-0.01471130116446268
2017-06-26,-0.006371713775484856
2017-06-27,-0.04950066682231697
2017-06-28,-0.012767734962540234
2017-06-29,-0.04879009929362802
2017-06-30,-0.009569517971307444
2017-07-03,-0.026798187871627875
2017-07-05,0.05103372909512395
2017-07-06,-0.012972262977055248
2017-07-07,0.02577847047176579
2017-07-10,0.03312785539550087
2017-07-11,0.0057761836773236866
2017-07-12,0.028390807788775858
2017-07-13,-0.049525178569087704
2017-07-14,0.028417237940517766
2017-07-17,-0.008658054402634622
2017-07-18,-0.0234615344590948
2017-07-19,0.005179489876652503
2017-07-20,0.018282044582442408
2017-07-21,0.0057803573391555264
2017-07-24,0.019972114165911273
2017-07-25,-0.0035373359567451106
2017-07-26,0.04503709314637827
2017-07-27,-0.044328610719010675
2017-07-28,-0.012112729365590567
2017-07-31,-0.02467470315702188
2017-08-01,0.007320704919040104
2017-08-02,-0.025112113802320975
2017-08-03,-0.009770849332607369
2017-08-04,-0.009104758428402254
2017-08-07,0.023353258465272683
2017-08-08,-0.02411576167082951
2017-08-09,-0.021589098906737318
2017-08-10,-0.049525178569087704
2017-08-11,0.009034941070659344
2017-08-14,0.042423383584583765
2017-08-15,0.020171376084831095
2017-08-16,-0.030411726515484384
2017-08-17,-0.0232289145808895
2017-08-18,0.0024281463103586875
2017-08-21,-0.026209501387624314
2017-08-22,0.009909237503170335
2017-08-23,0.02515341299304597
2017-08-24,0.0016013180467558648
2017-08-25,-0.00561571423408481
2017-08-28,-0.016221017804662865
2017-08-29,-0.006562773879636155
2017-08-30,0.041907861964797566
2017-08-31,0.02571235710686753
2017-09-01,0.014509577454441216
2017-09-05,-0.020682430656418036
2017-09-06,-0.004654812147035156
2017-09-07,-0.018046746689086384
2017-09-08,-0.03054900843270239
2017-09-11,0.024194743785053922
2017-09-12,-0.020121402890518694
2017-09-13,-0.006525302290037473
2017-09-14,0.0032679735818230645
2017-09-15,0.020985453057488675
2017-09-18,0.043756937961636704
2017-09-19,0.0030534345971298476
2017-09-20,0.046173495342824424
2017-09-21,-0.024310584221213814
2017-09-22,-0.008236636346247517
2017-09-25,-0.049525178569087704
2017-09-26,-0.01276951515995114
2017-09-27,0.023026024587762674
2017-09-28,0.0
2017-09-29,0.0007846394260253086
2017-10-02,-0.003142183401737065
2017-10-03,0.05103372909512395
2017-10-04,-0.008230473295185118
2017-10-05,0.0022513879924066817
2017-10-06,-0.00828010839941516
2017-10-09,0.01797806671980242
2017-10-10,0.01693080866558895
2017-10-11,0.013053144411854952
2017-10-12,0.022792987851500926
2017-10-13,0.001407491978309592
2017-10-16,0.0028089878832774882
2017-10-17,-0.007037353547176704
2017-10-18,-0.006376228053116227
2017-10-19,-0.008565354841851947
2017-10-20,-0.010086496788435121
2017-10-23,0.02078182663252349
2017-10-24,0.010582082275946864
2017-10-25,-0.049525178569087704
2017-10-26,-0.026295655839088026
2017-10-27,-0.014256012806146724
2017-10-30,-0.049525178569087704
2017-10-31,0.0091407791178648
2017-11-01,-0.01743959579834771
2017-11-02,0.004618963354158698
2017-11-03,0.024580163386018664
2017-11-06,0.05103372909512395
2017-11-07,0.010008414074923998
2017-11-08,-0.028621494898016582
2017-11-09,-0.049525178569087704
2017-11-10,0.012511364507541018
2017-11-13,-0.015212827917199823
2017-11-14,0.0027014634096588705
2017-11-15,-0.004506559378262929
2017-11-16,0.0161294094977053
2017-11-17,0.011489310104075452
2017-11-20,-0.0035211269991762668
2017-11-21,0.005277010182864396
2017-11-22,-0.0026350242409121302
2017-11-24,0.000879141057224106
2017-11-27,0.014828014727138914
2017-11-28,-0.03345383357027929
2017-11-29,-0.030911565943150487
2017-11-30,0.005524914503078743
2017-12-01,-0.014801454490724477
2017-12-04,-0.049525178569087704
2017-12-05,-0.012036242406300801
2017-12-06,0.009040760049514518
2017-12-07,0.0039920174700382215
2017-12-08,-0.010010132010561742
2017-12-11,0.02189144867832052
2017-12-12,-0.02592370852359468
2017-12-13,0.02099028046540225
2017-12-14,0.0019763304841696264
2017-12-15,0.015671216580949554
2017-12-18,0.05103372909512395
2017-12-19,-0.0027359555469024764
2017-12-20,0.002735955546902532
2017-12-21,-0.008230425919410941
2017-12-22,-0.03266742897733342
2017-12-26,-0.007619077210243947
2017-12-27,0.0066698385033075675
2017-12-28,0.0018975772141867995
2017-12-29,-0.025925643949755668
